TERRITORIO#es,TERRITORIO_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,MEDIDAS#es,MEDIDAS_CODE,OBS_VALUE,ESTADO_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#es
Tías,35028,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,61.3,,
Tías,35028,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,61.5,,
Tías,35028,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,61.4,,
Tías,35028,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,51.1,,
Tías,35028,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,50.5,,
Tías,35028,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,58.7,,
Tías,35028,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,58.3,,
Tías,35028,2015,2015,Otros ingresos,OTROS_INGRESOS,21.3,,
Tías,35028,2016,2016,Otros ingresos,OTROS_INGRESOS,21.6,,
Tías,35028,2017,2017,Otros ingresos,OTROS_INGRESOS,22.2,,
Tías,35028,2018,2018,Otros ingresos,OTROS_INGRESOS,22.4,,
Tías,35028,2019,2019,Otros ingresos,OTROS_INGRESOS,22.1,,
Tías,35028,2020,2020,Otros ingresos,OTROS_INGRESOS,16.3,,
Tías,35028,2021,2021,Otros ingresos,OTROS_INGRESOS,21.6,,
Tías,35028,2022,2022,Otros ingresos,OTROS_INGRESOS,23.1,,
Tías,35028,2023,2023,Otros ingresos,OTROS_INGRESOS,24.4,,
Tías,35028,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2,,
Tías,35028,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,1.8,,
Tías,35028,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,2,,
Tías,35028,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.2,,
Tías,35028,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.3,,
Tías,35028,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,3,,
Tías,35028,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,2.9,,
Tías,35028,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,2.8,,
Tías,35028,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,2.8,,
Tías,35028,2015,2015,Pensiones,PENSIONES,12.5,,
Tías,35028,2016,2016,Pensiones,PENSIONES,12.7,,
Tías,35028,2017,2017,Pensiones,PENSIONES,11.9,,
Tías,35028,2018,2018,Pensiones,PENSIONES,11.3,,
Tías,35028,2019,2019,Pensiones,PENSIONES,11.7,,
Tías,35028,2020,2020,Pensiones,PENSIONES,14,,
Tías,35028,2021,2021,Pensiones,PENSIONES,13.7,,
Tías,35028,2022,2022,Pensiones,PENSIONES,13.2,,
Tías,35028,2023,2023,Pensiones,PENSIONES,12.8,,
Tías,35028,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2,,
Tías,35028,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8,,
Tías,35028,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,
Tías,35028,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,
Tías,35028,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.5,,
Tías,35028,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,15.6,,
Tías,35028,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,11.3,,
Tías,35028,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2,,
Tías,35028,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.7,,
Tinajo,35029,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,67.9,,
Tinajo,35029,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,68.9,,
Tinajo,35029,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,68,,
Tinajo,35029,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,67.9,,
Tinajo,35029,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,67.9,,
Tinajo,35029,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,58.9,,
Tinajo,35029,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,61.1,,
Tinajo,35029,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,66.2,,
Tinajo,35029,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,65.4,,
Tinajo,35029,2015,2015,Otros ingresos,OTROS_INGRESOS,13.1,,
Tinajo,35029,2016,2016,Otros ingresos,OTROS_INGRESOS,13.1,,
Tinajo,35029,2017,2017,Otros ingresos,OTROS_INGRESOS,14.1,,
Tinajo,35029,2018,2018,Otros ingresos,OTROS_INGRESOS,14.8,,
Tinajo,35029,2019,2019,Otros ingresos,OTROS_INGRESOS,14.9,,
Tinajo,35029,2020,2020,Otros ingresos,OTROS_INGRESOS,12.9,,
Tinajo,35029,2021,2021,Otros ingresos,OTROS_INGRESOS,14.6,,
Tinajo,35029,2022,2022,Otros ingresos,OTROS_INGRESOS,16,,
Tinajo,35029,2023,2023,Otros ingresos,OTROS_INGRESOS,17.5,,
Tinajo,35029,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.5,,
Tinajo,35029,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.4,,
Tinajo,35029,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.6,,
Tinajo,35029,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.8,,
Tinajo,35029,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.6,,
Tinajo,35029,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.1,,
Tinajo,35029,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.2,,
Tinajo,35029,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.3,,
Tinajo,35029,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.3,,
Tinajo,35029,2015,2015,Pensiones,PENSIONES,12.9,,
Tinajo,35029,2016,2016,Pensiones,PENSIONES,12.3,,
Tinajo,35029,2017,2017,Pensiones,PENSIONES,12.1,,
Tinajo,35029,2018,2018,Pensiones,PENSIONES,11.7,,
Tinajo,35029,2019,2019,Pensiones,PENSIONES,11.9,,
Tinajo,35029,2020,2020,Pensiones,PENSIONES,13.2,,
Tinajo,35029,2021,2021,Pensiones,PENSIONES,12.7,,
Tinajo,35029,2022,2022,Pensiones,PENSIONES,12.1,,
Tinajo,35029,2023,2023,Pensiones,PENSIONES,12.1,,
Tinajo,35029,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6,,
Tinajo,35029,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,,
Tinajo,35029,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2,,
Tinajo,35029,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8,,
Tinajo,35029,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,
Tinajo,35029,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,11.9,,
Tinajo,35029,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,8.4,,
Tinajo,35029,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4,,
Tinajo,35029,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.8,,
Yaiza,35034,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,68.8,,
Yaiza,35034,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,69,,
Yaiza,35034,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,69.9,,
Yaiza,35034,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,68.3,,
Yaiza,35034,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,68.7,,
Yaiza,35034,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,50.1,,
Yaiza,35034,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,52.8,,
Yaiza,35034,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,65.1,,
Yaiza,35034,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,65.6,,
Yaiza,35034,2015,2015,Otros ingresos,OTROS_INGRESOS,15.4,,
Yaiza,35034,2016,2016,Otros ingresos,OTROS_INGRESOS,16,,
Yaiza,35034,2017,2017,Otros ingresos,OTROS_INGRESOS,16.1,,
Yaiza,35034,2018,2018,Otros ingresos,OTROS_INGRESOS,17.6,,
Yaiza,35034,2019,2019,Otros ingresos,OTROS_INGRESOS,16.5,,
Yaiza,35034,2020,2020,Otros ingresos,OTROS_INGRESOS,13.7,,
Yaiza,35034,2021,2021,Otros ingresos,OTROS_INGRESOS,17.9,,
Yaiza,35034,2022,2022,Otros ingresos,OTROS_INGRESOS,19.7,,
Yaiza,35034,2023,2023,Otros ingresos,OTROS_INGRESOS,20.1,,
Yaiza,35034,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2,,
Yaiza,35034,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.1,,
Yaiza,35034,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.2,,
Yaiza,35034,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.5,,
Yaiza,35034,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.6,,
Yaiza,35034,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,3,,
Yaiza,35034,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.2,,
Yaiza,35034,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,3,,
Yaiza,35034,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,2.8,,
Yaiza,35034,2015,2015,Pensiones,PENSIONES,9.2,,
Yaiza,35034,2016,2016,Pensiones,PENSIONES,8.6,,
Yaiza,35034,2017,2017,Pensiones,PENSIONES,8.3,,
Yaiza,35034,2018,2018,Pensiones,PENSIONES,8.2,,
Yaiza,35034,2019,2019,Pensiones,PENSIONES,8.6,,
Yaiza,35034,2020,2020,Pensiones,PENSIONES,10.9,,
Yaiza,35034,2021,2021,Pensiones,PENSIONES,11.1,,
Yaiza,35034,2022,2022,Pensiones,PENSIONES,10,,
Yaiza,35034,2023,2023,Pensiones,PENSIONES,9.8,,
Yaiza,35034,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.6,,
Yaiza,35034,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.4,,
Yaiza,35034,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,,
Yaiza,35034,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.4,,
Yaiza,35034,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.7,,
Yaiza,35034,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,22.4,,
Yaiza,35034,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,15,,
Yaiza,35034,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2,,
Yaiza,35034,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.8,,
Fuerteventura,ES704,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,69.9,,
Fuerteventura,ES704,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,70.9,,
Fuerteventura,ES704,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,71,,
Fuerteventura,ES704,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,70.2,,
Fuerteventura,ES704,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,69.5,,
Fuerteventura,ES704,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,57.1,,
Fuerteventura,ES704,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,60.5,,
Fuerteventura,ES704,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,67.2,,
Fuerteventura,ES704,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,67.5,,
Fuerteventura,ES704,2015,2015,Otros ingresos,OTROS_INGRESOS,11.9,,
Fuerteventura,ES704,2016,2016,Otros ingresos,OTROS_INGRESOS,12.1,,
Fuerteventura,ES704,2017,2017,Otros ingresos,OTROS_INGRESOS,12.2,,
Fuerteventura,ES704,2018,2018,Otros ingresos,OTROS_INGRESOS,13,,
Fuerteventura,ES704,2019,2019,Otros ingresos,OTROS_INGRESOS,12.8,,
Fuerteventura,ES704,2020,2020,Otros ingresos,OTROS_INGRESOS,11.2,,
Fuerteventura,ES704,2021,2021,Otros ingresos,OTROS_INGRESOS,13.4,,
Fuerteventura,ES704,2022,2022,Otros ingresos,OTROS_INGRESOS,14.2,,
Fuerteventura,ES704,2023,2023,Otros ingresos,OTROS_INGRESOS,14.3,,
Fuerteventura,ES704,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.5,,
Fuerteventura,ES704,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.3,,
Fuerteventura,ES704,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.5,,
Fuerteventura,ES704,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.8,,
Fuerteventura,ES704,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3,,
Fuerteventura,ES704,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.6,,
Fuerteventura,ES704,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.8,,
Fuerteventura,ES704,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.9,,
Fuerteventura,ES704,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.8,,
Fuerteventura,ES704,2015,2015,Pensiones,PENSIONES,11.1,,
Fuerteventura,ES704,2016,2016,Pensiones,PENSIONES,10.8,,
Fuerteventura,ES704,2017,2017,Pensiones,PENSIONES,10.5,,
Fuerteventura,ES704,2018,2018,Pensiones,PENSIONES,10.3,,
Fuerteventura,ES704,2019,2019,Pensiones,PENSIONES,10.7,,
Fuerteventura,ES704,2020,2020,Pensiones,PENSIONES,12.5,,
Fuerteventura,ES704,2021,2021,Pensiones,PENSIONES,12.3,,
Fuerteventura,ES704,2022,2022,Pensiones,PENSIONES,11.9,,
Fuerteventura,ES704,2023,2023,Pensiones,PENSIONES,11.9,,
Fuerteventura,ES704,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.6,,
Fuerteventura,ES704,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4,,
Fuerteventura,ES704,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.7,,
Fuerteventura,ES704,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.7,,
Fuerteventura,ES704,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4,,
Fuerteventura,ES704,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,15.7,,
Fuerteventura,ES704,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,10,,
Fuerteventura,ES704,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9,,
Fuerteventura,ES704,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.5,,
Antigua,35003,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,68.1,,
Antigua,35003,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,69.5,,
Antigua,35003,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,69.7,,
Antigua,35003,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,69.4,,
Antigua,35003,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,68.7,,
Antigua,35003,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,56.5,,
Antigua,35003,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,58.4,,
Antigua,35003,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,64.3,,
Antigua,35003,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,64.4,,
Antigua,35003,2015,2015,Otros ingresos,OTROS_INGRESOS,12.4,,
Antigua,35003,2016,2016,Otros ingresos,OTROS_INGRESOS,12.5,,
Antigua,35003,2017,2017,Otros ingresos,OTROS_INGRESOS,12.8,,
Antigua,35003,2018,2018,Otros ingresos,OTROS_INGRESOS,13.3,,
Antigua,35003,2019,2019,Otros ingresos,OTROS_INGRESOS,12.8,,
Antigua,35003,2020,2020,Otros ingresos,OTROS_INGRESOS,11.3,,
Antigua,35003,2021,2021,Otros ingresos,OTROS_INGRESOS,13.4,,
Antigua,35003,2022,2022,Otros ingresos,OTROS_INGRESOS,15.1,,
Antigua,35003,2023,2023,Otros ingresos,OTROS_INGRESOS,15.4,,
Antigua,35003,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.5,,
Antigua,35003,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.2,,
Antigua,35003,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.4,,
Antigua,35003,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.4,,
Antigua,35003,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.5,,
Antigua,35003,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,3,,
Antigua,35003,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.5,,
Antigua,35003,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.6,,
Antigua,35003,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,
Antigua,35003,2015,2015,Pensiones,PENSIONES,12.2,,
Antigua,35003,2016,2016,Pensiones,PENSIONES,11.5,,
Antigua,35003,2017,2017,Pensiones,PENSIONES,11.2,,
Antigua,35003,2018,2018,Pensiones,PENSIONES,11.4,,
Antigua,35003,2019,2019,Pensiones,PENSIONES,12.2,,
Antigua,35003,2020,2020,Pensiones,PENSIONES,14.5,,
Antigua,35003,2021,2021,Pensiones,PENSIONES,14.8,,
Antigua,35003,2022,2022,Pensiones,PENSIONES,14,,
Antigua,35003,2023,2023,Pensiones,PENSIONES,14.5,,
Antigua,35003,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.8,,
Antigua,35003,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.2,,
Antigua,35003,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4,,
Antigua,35003,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,,
Antigua,35003,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8,,
Antigua,35003,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,14.8,,
Antigua,35003,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,9.9,,
Antigua,35003,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3,,
Antigua,35003,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4,,
Betancuria,35007,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,56.6,,
Betancuria,35007,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,55.6,,
Betancuria,35007,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,56.5,,
Betancuria,35007,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,51.6,,
Betancuria,35007,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,52.8,,
Betancuria,35007,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,46.6,,
Betancuria,35007,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,47.9,,
Betancuria,35007,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,51,,
Betancuria,35007,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,53.3,,
Betancuria,35007,2015,2015,Otros ingresos,OTROS_INGRESOS,15.1,,
Betancuria,35007,2016,2016,Otros ingresos,OTROS_INGRESOS,16.6,,
Betancuria,35007,2017,2017,Otros ingresos,OTROS_INGRESOS,14.4,,
Betancuria,35007,2018,2018,Otros ingresos,OTROS_INGRESOS,21.4,,
Betancuria,35007,2019,2019,Otros ingresos,OTROS_INGRESOS,20.5,,
Betancuria,35007,2020,2020,Otros ingresos,OTROS_INGRESOS,17.8,,
Betancuria,35007,2021,2021,Otros ingresos,OTROS_INGRESOS,20.1,,
Betancuria,35007,2022,2022,Otros ingresos,OTROS_INGRESOS,23.9,,
Betancuria,35007,2023,2023,Otros ingresos,OTROS_INGRESOS,20,,
Betancuria,35007,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.8,,
Betancuria,35007,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.7,,
Betancuria,35007,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,
Betancuria,35007,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.3,,
Betancuria,35007,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.7,,
Betancuria,35007,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.5,,
Betancuria,35007,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,5,,
Betancuria,35007,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.2,,
Betancuria,35007,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.1,,
Betancuria,35007,2015,2015,Pensiones,PENSIONES,22,,
Betancuria,35007,2016,2016,Pensiones,PENSIONES,21.9,,
Betancuria,35007,2017,2017,Pensiones,PENSIONES,22.7,,
Betancuria,35007,2018,2018,Pensiones,PENSIONES,20.8,,
Betancuria,35007,2019,2019,Pensiones,PENSIONES,20.5,,
Betancuria,35007,2020,2020,Pensiones,PENSIONES,22.3,,
Betancuria,35007,2021,2021,Pensiones,PENSIONES,21.7,,
Betancuria,35007,2022,2022,Pensiones,PENSIONES,19.2,,
Betancuria,35007,2023,2023,Pensiones,PENSIONES,20.6,,
Betancuria,35007,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6,,
Betancuria,35007,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2,,
Betancuria,35007,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3,,
Betancuria,35007,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9,,
Betancuria,35007,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,
Betancuria,35007,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,8.9,,
Betancuria,35007,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.4,,
Betancuria,35007,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.7,,
Betancuria,35007,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.9,,
La Oliva,35014,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,66,,
La Oliva,35014,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,66.2,,
La Oliva,35014,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,66.6,,
La Oliva,35014,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,65.4,,
La Oliva,35014,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,64.5,,
La Oliva,35014,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,51,,
La Oliva,35014,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,53.7,,
La Oliva,35014,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,60.7,,
La Oliva,35014,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,60.6,,
La Oliva,35014,2015,2015,Otros ingresos,OTROS_INGRESOS,16.5,,
La Oliva,35014,2016,2016,Otros ingresos,OTROS_INGRESOS,16.7,,
La Oliva,35014,2017,2017,Otros ingresos,OTROS_INGRESOS,17.3,,
La Oliva,35014,2018,2018,Otros ingresos,OTROS_INGRESOS,18.4,,
La Oliva,35014,2019,2019,Otros ingresos,OTROS_INGRESOS,18.7,,
La Oliva,35014,2020,2020,Otros ingresos,OTROS_INGRESOS,16.4,,
La Oliva,35014,2021,2021,Otros ingresos,OTROS_INGRESOS,20.2,,
La Oliva,35014,2022,2022,Otros ingresos,OTROS_INGRESOS,21.7,,
La Oliva,35014,2023,2023,Otros ingresos,OTROS_INGRESOS,22,,
La Oliva,35014,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2,,
La Oliva,35014,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.1,,
La Oliva,35014,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.2,,
La Oliva,35014,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.4,,
La Oliva,35014,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.5,,
La Oliva,35014,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.1,,
La Oliva,35014,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.3,,
La Oliva,35014,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.5,,
La Oliva,35014,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.2,,
La Oliva,35014,2015,2015,Pensiones,PENSIONES,10.6,,
La Oliva,35014,2016,2016,Pensiones,PENSIONES,10.6,,
La Oliva,35014,2017,2017,Pensiones,PENSIONES,10,,
La Oliva,35014,2018,2018,Pensiones,PENSIONES,9.8,,
La Oliva,35014,2019,2019,Pensiones,PENSIONES,10.1,,
La Oliva,35014,2020,2020,Pensiones,PENSIONES,12.1,,
La Oliva,35014,2021,2021,Pensiones,PENSIONES,11.9,,
La Oliva,35014,2022,2022,Pensiones,PENSIONES,11.2,,
La Oliva,35014,2023,2023,Pensiones,PENSIONES,11.4,,
La Oliva,35014,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.9,,
La Oliva,35014,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.3,,
La Oliva,35014,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.9,,
La Oliva,35014,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4,,
La Oliva,35014,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.3,,
La Oliva,35014,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,17.4,,
La Oliva,35014,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,11,,
La Oliva,35014,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3,,
La Oliva,35014,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7,,
Pájara,35015,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,74.6,,
Pájara,35015,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,76,,
Pájara,35015,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,75.5,,
Pájara,35015,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,74.3,,
Pájara,35015,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,73.9,,
Pájara,35015,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,51.1,,
Pájara,35015,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,58.5,,
Pájara,35015,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,71.9,,
Pájara,35015,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,73,,
